"province_name","province_code","county_name","county_code","age_group","male","female"
"تهران","23","پاکدشت","2313","20-24",13487,15731
"تهران","23","پاکدشت","2313","25-29",19576,20322
"تهران","23","پاکدشت","2313","30-34",20900,20077
"تهران","23","پاکدشت","2313","35-39",17706,15639
"تهران","23","پاکدشت","2313","40-44",13441,11148
"تهران","23","پاکدشت","2313","45-49",10178,9031
"تهران","23","پاکدشت","2313","50-54",7671,6818
"تهران","23","پاکدشت","2313","55-59",5449,4688
"تهران","23","پاکدشت","2313","60-64",3342,2998
"تهران","23","پاکدشت","2313","65-69",1778,1712
"تهران","23","پاکدشت","2313","70-74",1227,1280
"تهران","23","پاکدشت","2313","75-79",854,813
"تهران","23","پاکدشت","2313","80-84",552,524
"تهران","23","پاکدشت","2313","85-89",242,221
"تهران","23","پاکدشت","2313","90-94",66,74
"تهران","23","پاکدشت","2313","95-99",23,17
"تهران","23","پاکدشت","2313",">100",7,6
"تهران","23","فیروزکوه","2314","0-4",1193,1148
"تهران","23","فیروزکوه","2314","5-9",1187,1084
"تهران","23","فیروزکوه","2314","10-14",1055,1098
"تهران","23","فیروزکوه","2314","15-19",1083,983
"تهران","23","فیروزکوه","2314","20-24",1149,1152
"تهران","23","فیروزکوه","2314","25-29",1565,1549
"تهران","23","فیروزکوه","2314","30-34",1797,1680
"تهران","23","فیروزکوه","2314","35-39",1465,1356
"تهران","23","فیروزکوه","2314","40-44",1241,1090
"تهران","23","فیروزکوه","2314","45-49",1100,1140
"تهران","23","فیروزکوه","2314","50-54",1021,1018
"تهران","23","فیروزکوه","2314","55-59",918,854
"تهران","23","فیروزکوه","2314","60-64",748,707
"تهران","23","فیروزکوه","2314","65-69",422,495
"تهران","23","فیروزکوه","2314","70-74",378,428
"تهران","23","فیروزکوه","2314","75-79",321,312
"تهران","23","فیروزکوه","2314","80-84",277,239
"تهران","23","فیروزکوه","2314","85-89",123,95
"تهران","23","فیروزکوه","2314","90-94",40,30
"تهران","23","فیروزکوه","2314","95-99",9,6
"تهران","23","فیروزکوه","2314",">100",1,1
"تهران","23","قدس","2316","0-4",16181,15189
"تهران","23","قدس","2316","5-9",14400,13570
"تهران","23","قدس","2316","10-14",11695,11052
"تهران","23","قدس","2316","15-19",9577,10070
"تهران","23","قدس","2316","20-24",11845,13509
"تهران","23","قدس","2316","25-29",17870,18843
"تهران","23","قدس","2316","30-34",20754,19317
"تهران","23","قدس","2316","35-39",17666,14957
"تهران","23","قدس","2316","40-44",12822,10701
"تهران","23","قدس","2316","45-49",9713,8385
"تهران","23","قدس","2316","50-54",6762,6203
