"province_name","province_code","county_name","age_group","male","female"
"اردبیل","24","کوثر","25-29",1353,1229
"اردبیل","24","کوثر","30-34",976,976
"اردبیل","24","کوثر","35-39",877,923
"اردبیل","24","کوثر","40-44",704,720
"اردبیل","24","کوثر","45-49",574,625
"اردبیل","24","کوثر","50-54",484,605
"اردبیل","24","کوثر","55-59",391,592
"اردبیل","24","کوثر","60-64",421,523
"اردبیل","24","کوثر","65-69",271,342
"اردبیل","24","کوثر","70-74",349,274
"اردبیل","24","کوثر","75-79",313,192
"اردبیل","24","کوثر","80-84",193,182
"اردبیل","24","کوثر","85-89",93,65
"اردبیل","24","کوثر","90-94",5,10
"اردبیل","24","کوثر","95-99",1,6
"اردبیل","24","کوثر",">100",2,0
"اردبیل","24","کوثر","unknown",0,0
"اردبیل","24","گرمی","0-4",3300,3113
"اردبیل","24","گرمی","5-9",3049,2873
"اردبیل","24","گرمی","10-14",3438,3445
"اردبیل","24","گرمی","15-19",4902,4832
"اردبیل","24","گرمی","20-24",5154,4983
"اردبیل","24","گرمی","25-29",4262,4452
"اردبیل","24","گرمی","30-34",3528,4025
"اردبیل","24","گرمی","35-39",2706,3030
"اردبیل","24","گرمی","40-44",2313,2477
"اردبیل","24","گرمی","45-49",1711,2160
"اردبیل","24","گرمی","50-54",1621,2009
"اردبیل","24","گرمی","55-59",1315,1523
"اردبیل","24","گرمی","60-64",1074,1165
"اردبیل","24","گرمی","65-69",991,988
"اردبیل","24","گرمی","70-74",686,688
"اردبیل","24","گرمی","75-79",663,598
"اردبیل","24","گرمی","80-84",477,357
"اردبیل","24","گرمی","85-89",157,125
"اردبیل","24","گرمی","90-94",17,29
"اردبیل","24","گرمی","95-99",7,7
"اردبیل","24","گرمی",">100",0,6
"اردبیل","24","گرمی","unknown",5,6
"اردبیل","24","مشگین شهر","0-4",6365,5783
"اردبیل","24","مشگین شهر","5-9",5542,5154
"اردبیل","24","مشگین شهر","10-14",5863,5958
"اردبیل","24","مشگین شهر","15-19",7636,7109
"اردبیل","24","مشگین شهر","20-24",9961,8340
"اردبیل","24","مشگین شهر","25-29",8156,8031
"اردبیل","24","مشگین شهر","30-34",6231,6503
"اردبیل","24","مشگین شهر","35-39",5537,5673
"اردبیل","24","مشگین شهر","40-44",4995,4647
"اردبیل","24","مشگین شهر","45-49",3545,3885
"اردبیل","24","مشگین شهر","50-54",3426,3747
"اردبیل","24","مشگین شهر","55-59",2409,2972
"اردبیل","24","مشگین شهر","60-64",1825,2093
"اردبیل","24","مشگین شهر","65-69",1518,1564
"اردبیل","24","مشگین شهر","70-74",1267,1220
"اردبیل","24","مشگین شهر","75-79",1159,1003
"اردبیل","24","مشگین شهر","80-84",754,606
"اردبیل","24","مشگین شهر","85-89",302,277
"اردبیل","24","مشگین شهر","90-94",34,27
"اردبیل","24","مشگین شهر","95-99",13,7
"اردبیل","24","مشگین شهر",">100",3,7
"اردبیل","24","مشگین شهر","unknown",7,2
"اردبیل","24","نمین","0-4",2847,2622
"اردبیل","24","نمین","5-9",2356,2244
"اردبیل","24","نمین","10-14",2283,2339
"اردبیل","24","نمین","15-19",3049,3010
"اردبیل","24","نمین","20-24",3768,3348
"اردبیل","24","نمین","25-29",3453,3021
"اردبیل","24","نمین","30-34",2870,2705
"اردبیل","24","نمین","35-39",2161,1887
"اردبیل","24","نمین","40-44",1838,1690
"اردبیل","24","نمین","45-49",1392,1515
"اردبیل","24","نمین","50-54",1167,1346
"اردبیل","24","نمین","55-59",905,1125
"اردبیل","24","نمین","60-64",751,960
"اردبیل","24","نمین","65-69",666,789
"اردبیل","24","نمین","70-74",553,541
"اردبیل","24","نمین","75-79",571,462
"اردبیل","24","نمین","80-84",402,362
"اردبیل","24","نمین","85-89",157,120
"اردبیل","24","نمین","90-94",19,19
"اردبیل","24","نمین","95-99",2,12
"اردبیل","24","نمین",">100",0,3
"اردبیل","24","نمین","unknown",2,1
"اردبیل","24","نیر","0-4",905,837
"اردبیل","24","نیر","5-9",902,811
"اردبیل","24","نیر","10-14",1029,1018
"اردبیل","24","نیر","15-19",1213,1043
"اردبیل","24","نیر","20-24",1441,1110
"اردبیل","24","نیر","25-29",1166,995
"اردبیل","24","نیر","30-34",912,932
"اردبیل","24","نیر","35-39",882,737
"اردبیل","24","نیر","40-44",824,726
"اردبیل","24","نیر","45-49",625,608
"اردبیل","24","نیر","50-54",475,569
"اردبیل","24","نیر","55-59",297,545
"اردبیل","24","نیر","60-64",356,431
"اردبیل","24","نیر","65-69",295,380
"اردبیل","24","نیر","70-74",306,283
"اردبیل","24","نیر","75-79",255,194
"اردبیل","24","نیر","80-84",214,158
"اردبیل","24","نیر","85-89",80,70
"اردبیل","24","نیر","90-94",9,14
"اردبیل","24","نیر","95-99",2,5
"اردبیل","24","نیر",">100",0,2
"اردبیل","24","نیر","unknown",0,0
"قم","25","قم","0-4",53923,50464
"قم","25","قم","5-9",47714,45433
"قم","25","قم","10-14",45430,44107
"قم","25","قم","15-19",51176,49611
"قم","25","قم","20-24",65411,65696
"قم","25","قم","25-29",70408,68185
"قم","25","قم","30-34",56113,52406
"قم","25","قم","35-39",45746,41932
"قم","25","قم","40-44",37084,35490
"قم","25","قم","45-49",30623,29017
"قم","25","قم","50-54",26186,24182
"قم","25","قم","55-59",18915,17871
"قم","25","قم","60-64",11150,12524
"قم","25","قم","65-69",8083,8498
"قم","25","قم","70-74",7843,7270
"قم","25","قم","75-79",6101,5194
"قم","25","قم","80-84",3274,3353
"قم","25","قم","85-89",1742,2029
"قم","25","قم","90-94",434,485
"قم","25","قم","95-99",113,115
"قم","25","قم",">100",69,102
"قم","25","قم","unknown",123,47
"قزوین","26","آبیک","0-4",3883,3672
"قزوین","26","آبیک","5-9",3559,3351
"قزوین","26","آبیک","10-14",3307,3177
"قزوین","26","آبیک","15-19",4963,4168
"قزوین","26","آبیک","20-24",5840,5329
"قزوین","26","آبیک","25-29",6100,5500
"قزوین","26","آبیک","30-34",4730,4198
"قزوین","26","آبیک","35-39",3920,3481
"قزوین","26","آبیک","40-44",3210,3087
"قزوین","26","آبیک","45-49",2615,2429
"قزوین","26","آبیک","50-54",2120,1957
"قزوین","26","آبیک","55-59",1360,1460
"قزوین","26","آبیک","60-64",750,955
"قزوین","26","آبیک","65-69",676,780
"قزوین","26","آبیک","70-74",573,645
"قزوین","26","آبیک","75-79",571,551
"قزوین","26","آبیک","80-84",255,288
"قزوین","26","آبیک","85-89",140,149
"قزوین","26","آبیک","90-94",29,34
"قزوین","26","آبیک","95-99",6,11
"قزوین","26","آبیک",">100",1,6
"قزوین","26","آبیک","unknown",7,1
"قزوین","26","البرز","0-4",9384,8573
"قزوین","26","البرز","5-9",8464,7906
"قزوین","26","البرز","10-14",7370,7046
"قزوین","26","البرز","15-19",8347,8576
"قزوین","26","البرز","20-24",11103,12407
"قزوین","26","البرز","25-29",13725,13466
"قزوین","26","البرز","30-34",11766,10447
"قزوین","26","البرز","35-39",9324,7942
"قزوین","26","البرز","40-44",7306,6492
"قزوین","26","البرز","45-49",5034,5026
"قزوین","26","البرز","50-54",4257,4067
"قزوین","26","البرز","55-59",2944,2668
"قزوین","26","البرز","60-64",1675,1678
"قزوین","26","البرز","65-69",1013,1020
"قزوین","26","البرز","70-74",857,767
"قزوین","26","البرز","75-79",685,707
"قزوین","26","البرز","80-84",323,405
"قزوین","26","البرز","85-89",204,151
"قزوین","26","البرز","90-94",34,46
"قزوین","26","البرز","95-99",7,12
"قزوین","26","البرز",">100",4,3
"قزوین","26","البرز","unknown",26,19
"قزوین","26","بوئین زهرا","0-4",7452,7053
"قزوین","26","بوئین زهرا","5-9",6742,6274
"قزوین","26","بوئین زهرا","10-14",6407,6269
"قزوین","26","بوئین زهرا","15-19",7711,7673
"قزوین","26","بوئین زهرا","20-24",9721,9064
"قزوین","26","بوئین زهرا","25-29",9357,8989
"قزوین","26","بوئین زهرا","30-34",7496,7110
"قزوین","26","بوئین زهرا","35-39",6795,6253
"قزوین","26","بوئین زهرا","40-44",4756,4705
"قزوین","26","بوئین زهرا","45-49",3851,3775
"قزوین","26","بوئین زهرا","50-54",3323,3485
"قزوین","26","بوئین زهرا","55-59",2103,2620
"قزوین","26","بوئین زهرا","60-64",1687,2226
"قزوین","26","بوئین زهرا","65-69",1688,1936
"قزوین","26","بوئین زهرا","70-74",1388,1476
"قزوین","26","بوئین زهرا","75-79",1503,1225
"قزوین","26","بوئین زهرا","80-84",826,752
"قزوین","26","بوئین زهرا","85-89",422,352
"قزوین","26","بوئین زهرا","90-94",106,81
"قزوین","26","بوئین زهرا","95-99",30,25
"قزوین","26","بوئین زهرا",">100",3,10
"قزوین","26","بوئین زهرا","unknown",2,1
"قزوین","26","تاکستان","0-4",7801,7403
"قزوین","26","تاکستان","5-9",6885,6462
"قزوین","26","تاکستان","10-14",6550,6394
"قزوین","26","تاکستان","15-19",8057,8128
"قزوین","26","تاکستان","20-24",10273,10157
"قزوین","26","تاکستان","25-29",10037,9902
"قزوین","26","تاکستان","30-34",8183,7623
"قزوین","26","تاکستان","35-39",7064,6605
"قزوین","26","تاکستان","40-44",5196,5075
"قزوین","26","تاکستان","45-49",4145,3984
"قزوین","26","تاکستان","50-54",3452,3489
"قزوین","26","تاکستان","55-59",2287,2634
"قزوین","26","تاکستان","60-64",1623,2184
"قزوین","26","تاکستان","65-69",1719,1948
"قزوین","26","تاکستان","70-74",1244,1458
"قزوین","26","تاکستان","75-79",1331,1501
"قزوین","26","تاکستان","80-84",639,603
"قزوین","26","تاکستان","85-89",331,327
"قزوین","26","تاکستان","90-94",76,61
"قزوین","26","تاکستان","95-99",28,21
"قزوین","26","تاکستان",">100",3,3
"قزوین","26","تاکستان","unknown",35,28
"قزوین","26","قزوین","0-4",20478,19475
"قزوین","26","قزوین","5-9",19840,18707
"قزوین","26","قزوین","10-14",19916,18770
"قزوین","26","قزوین","15-19",23986,23745
"قزوین","26","قزوین","20-24",31946,32000
"قزوین","26","قزوین","25-29",33918,33124
"قزوین","26","قزوین","30-34",27231,25919
"قزوین","26","قزوین","35-39",23274,22014
"قزوین","26","قزوین","40-44",20077,19859
"قزوین","26","قزوین","45-49",17280,16520
